file,true_label,ai_percentage,confidence,strong_signals,strong_human_signals,sentence_uniformity,vocab_diversity,repetition_score,pos_pattern,ai_phrases,passive_voice,ngram_diversity,readability,punctuation_diversity,burstiness,human_indicators,semantic_coherence,statistical_outliers,transition_dependency,error_authenticity,contextual_consistency,writing_rhythm,citation_density,information_density,quote_integration_pattern,paragraph_structure,hedging_language,sentence_starter_repetition,comma_splice_runon,vocabulary_consistency,question_density,personal_anecdote,emotional_variation,cliche_usage,meta_commentary,numbered_list,sentence_complexity,slang,contractions,first_person_immediacy,filler_words,sentence_fragments,emphatic_punctuation,punctuation_chaos,informal_punctuation,direct_address,casual_time_refs,strong_opinions,burstiness_score,sentence_entropy,stylometric_signature,discourse_coherence,synonym_overuse,specificity_ratio,punctuation_rhythm,sentence_transition_quality,lexical_sophistication,paragraph_topic_consistency,self_correction,sentence_perplexity_variance
ai_1412.txt,ai,53.1,89.0,0,0,42.2,58.6,95.0,50.1,48.0,70.0,0.0,55.0,40.0,30.7,56.0,22.5,38.0,4.4,25.0,55.0,49.0,0.0,66.8,50.0,54.2,7.3,63.3,0.0,48.0,50.0,55.0,22.5,50.0,50.0,0.0,26.6,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1413.txt,ai,50.4,95.9,0,0,36.3,51.2,90.0,50.0,24.0,20.0,0.0,55.0,40.0,30.8,60.0,24.7,28.0,4.2,25.0,42.0,38.6,0.0,73.4,50.0,60.0,17.5,60.7,4.0,48.0,50.0,45.0,24.7,50.0,50.0,0.0,29.1,50.0,55.0,35.0,0.0,35.0,50.0,50.0,50.0,0.0,25.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1414.txt,ai,49.8,89.7,0,0,51.9,48.1,90.0,50.0,60.0,40.0,0.0,55.0,30.0,30.1,46.0,24.2,28.0,4.5,25.0,42.0,50.0,0.0,69.6,50.0,60.0,7.5,41.4,20.0,47.2,50.0,55.0,24.2,50.0,50.0,0.0,25.4,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1415.txt,ai,56.8,87.8,0,0,38.7,48.2,95.0,52.4,60.0,30.0,0.0,55.0,40.0,27.7,68.0,19.1,38.0,7.2,25.0,52.0,33.6,0.0,71.8,50.0,60.0,4.0,50.7,20.0,46.9,50.0,45.0,19.1,50.0,50.0,0.0,27.0,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,65.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1416.txt,ai,50.7,88.7,0,0,34.9,49.8,86.6,51.7,24.0,20.0,0.0,55.0,40.0,34.5,58.0,22.2,28.0,4.9,25.0,65.0,48.1,0.0,75.3,50.0,55.8,4.1,60.0,4.0,47.9,50.0,45.0,22.2,50.0,50.0,0.0,27.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1417.txt,ai,52.4,88.5,0,0,31.4,49.4,90.0,52.5,36.0,0.0,0.0,55.0,40.0,26.6,68.0,20.2,0.0,5.1,25.0,55.0,50.0,0.0,73.7,50.0,55.8,4.2,56.7,50.0,46.8,50.0,45.0,20.2,50.0,50.0,0.0,29.1,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,25.0,25.0,30.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1418.txt,ai,52.0,89.4,0,0,40.6,58.2,85.5,52.2,60.0,40.0,0.0,55.0,30.0,30.1,81.0,25.0,28.0,4.0,25.0,42.0,62.1,0.0,72.8,50.0,55.8,13.5,58.8,4.0,47.4,50.0,45.0,25.0,50.0,50.0,0.0,27.1,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,45.0,40.0,25.0,30.0,45.0,60.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1419.txt,ai,56.2,96.3,0,0,38.1,57.0,95.0,52.6,48.0,20.0,0.0,55.0,20.0,34.2,61.0,23.8,38.0,4.4,25.0,55.0,48.4,6.6,75.8,50.0,60.0,7.4,47.9,20.0,48.2,50.0,32.0,23.8,50.0,50.0,0.0,31.3,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,5.0,25.0,50.0,40.0,25.0,30.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_142.txt,ai,41.0,80.1,0,0,34.5,41.1,8.7,35.4,0.0,10.0,0.0,65.0,70.0,24.5,84.0,29.5,28.0,0.0,50.0,32.0,63.3,0.0,38.8,50.0,50.0,31.8,12.5,40.0,49.1,50.0,45.0,29.5,50.0,50.0,0.0,33.3,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,45.0,40.0,25.0,0.0,60.0,62.0,30.0,60.0,28.0,50.0,50.0,50.0,50
ai_1420.txt,ai,52.1,89.9,0,0,43.4,54.2,90.0,51.6,36.0,80.0,0.0,55.0,30.0,27.4,60.0,24.9,38.0,4.4,25.0,42.0,47.6,0.0,73.0,50.0,58.1,7.4,51.1,0.0,46.9,50.0,45.0,24.9,50.0,50.0,0.0,27.5,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1421.txt,ai,54.3,89.4,0,0,48.2,56.7,95.0,50.4,24.0,20.0,0.0,55.0,30.0,30.0,70.0,24.4,12.0,4.6,4.0,55.0,50.0,0.0,73.3,50.0,55.8,11.5,68.1,28.0,47.5,50.0,45.0,24.4,50.0,50.0,0.0,28.2,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,65.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1422.txt,ai,52.0,89.0,0,0,44.3,53.6,95.0,50.6,24.0,10.0,0.0,55.0,40.0,30.0,57.0,23.8,38.0,2.4,25.0,55.0,48.1,0.0,71.8,50.0,58.1,8.0,58.5,12.0,47.3,50.0,45.0,23.8,50.0,50.0,0.0,28.5,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,62.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1423.txt,ai,54.6,89.9,0,0,31.6,52.1,95.0,51.8,48.0,30.0,0.0,55.0,40.0,31.2,62.0,20.5,28.0,2.1,25.0,55.0,30.3,0.0,70.4,50.0,60.0,10.4,56.7,12.0,48.2,50.0,32.0,20.5,50.0,50.0,0.0,26.9,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1424.txt,ai,54.6,88.3,0,0,0.0,48.7,95.0,50.4,48.0,10.0,0.0,55.0,10.0,31.0,49.0,24.6,4.0,10.7,4.0,55.0,34.0,0.0,76.6,50.0,60.0,7.1,44.8,40.0,47.3,45.0,45.0,24.6,50.0,50.0,0.0,27.9,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1425.txt,ai,52.3,89.7,0,0,38.0,49.6,95.0,50.8,36.0,10.0,0.0,55.0,40.0,30.7,70.0,25.5,12.0,4.9,25.0,55.0,47.2,0.0,67.3,50.0,60.0,16.3,53.8,20.0,47.8,50.0,32.0,25.5,50.0,50.0,0.0,27.2,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1426.txt,ai,48.2,89.9,0,0,51.6,44.6,70.0,49.7,72.0,20.0,0.0,55.0,30.0,22.0,52.0,22.6,38.0,7.8,4.0,42.0,49.9,0.0,77.2,50.0,75.0,0.0,56.7,28.0,45.9,50.0,45.0,22.6,50.0,50.0,0.0,28.0,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,65.0,30.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1427.txt,ai,54.7,89.1,0,0,20.3,44.9,95.0,51.2,60.0,10.0,0.0,55.0,40.0,26.3,78.0,23.3,38.0,7.5,25.0,55.0,43.6,0.0,74.2,50.0,70.8,4.2,58.2,4.0,46.5,50.0,45.0,23.3,50.0,50.0,0.0,27.9,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,25.0,25.0,30.0,45.0,62.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1428.txt,ai,56.8,89.1,0,0,42.9,49.6,95.0,53.3,72.0,10.0,0.0,55.0,40.0,24.4,78.0,24.1,28.0,7.7,25.0,42.0,62.2,0.0,78.0,50.0,58.1,4.3,52.5,4.0,46.3,50.0,55.0,24.1,50.0,50.0,0.0,31.4,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,0.0,45.0,70.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1429.txt,ai,55.9,88.8,0,0,42.8,47.6,95.0,49.6,60.0,50.0,0.0,55.0,20.0,28.3,55.0,24.8,38.0,2.2,4.0,42.0,32.5,0.0,78.1,50.0,60.0,7.3,57.2,12.0,47.3,50.0,45.0,24.8,50.0,50.0,0.0,28.9,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_143.txt,ai,47.9,74.8,0,0,63.3,27.7,89.6,31.5,12.0,20.0,0.0,65.0,70.0,29.7,86.0,39.0,50.0,12.6,50.0,32.0,50.0,0.0,42.3,50.0,50.0,21.0,35.0,20.0,50.0,50.0,55.0,39.0,50.0,50.0,0.0,28.9,50.0,55.0,35.0,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,40.0,0.0,50.0,62.0,50.0,42.0,50.0,50.0,50.0,50.0,50
ai_1430.txt,ai,53.1,89.0,0,0,41.2,47.2,85.1,52.6,72.0,30.0,0.0,55.0,30.0,25.5,57.0,22.9,28.0,6.9,25.0,55.0,33.2,0.0,78.1,50.0,60.0,7.6,60.7,20.0,47.0,50.0,55.0,22.9,50.0,50.0,0.0,28.1,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,30.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1431.txt,ai,51.7,89.1,0,0,32.8,52.4,87.4,52.5,36.0,20.0,0.0,55.0,40.0,29.1,63.0,25.6,0.0,7.4,25.0,55.0,32.3,0.0,79.0,50.0,55.8,4.1,52.2,40.0,46.9,50.0,55.0,25.6,50.0,50.0,0.0,27.9,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,0.0,45.0,99.0,65.0,42.0,43.0,62.0,28.0,50.0,50
ai_1432.txt,ai,50.0,89.3,0,0,43.5,49.5,90.0,50.2,48.0,10.0,0.0,55.0,40.0,29.9,54.0,23.5,38.0,4.3,25.0,55.0,48.1,0.0,66.8,50.0,60.0,21.6,51.4,0.0,48.1,50.0,45.0,23.5,50.0,50.0,0.0,28.0,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1433.txt,ai,45.5,89.6,0,0,47.6,45.0,65.0,48.2,48.0,40.0,0.0,55.0,40.0,26.9,68.0,21.9,38.0,6.9,25.0,42.0,64.1,0.0,71.1,50.0,60.0,7.6,60.7,20.0,46.7,50.0,55.0,21.9,50.0,50.0,0.0,19.9,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1434.txt,ai,53.6,90.0,0,0,41.4,54.3,88.1,51.4,60.0,0.0,0.0,55.0,10.0,36.7,42.0,23.9,38.0,8.4,0.0,55.0,47.9,0.0,77.4,50.0,60.0,0.0,56.7,4.0,48.1,45.0,32.0,23.9,50.0,50.0,0.0,30.6,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1435.txt,ai,57.1,86.2,0,0,58.6,49.6,95.0,48.6,72.0,10.0,0.0,55.0,30.0,27.6,45.0,27.4,38.0,9.6,25.0,42.0,48.9,0.0,74.8,50.0,60.0,0.0,57.2,40.0,47.1,50.0,45.0,27.4,50.0,50.0,0.0,26.9,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,45.0,40.0,25.0,65.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1436.txt,ai,53.2,89.5,0,0,41.4,56.6,95.0,50.1,24.0,30.0,0.0,55.0,40.0,28.8,60.0,27.7,38.0,2.2,25.0,42.0,63.8,0.0,70.5,50.0,60.0,15.0,65.9,0.0,47.4,50.0,45.0,27.7,50.0,50.0,0.0,25.5,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1437.txt,ai,52.8,89.6,0,0,48.3,47.6,85.6,50.8,36.0,0.0,0.0,55.0,30.0,29.8,62.0,22.0,28.0,2.4,25.0,55.0,48.4,0.0,77.5,50.0,60.0,15.7,57.9,28.0,47.5,50.0,32.0,22.0,50.0,50.0,0.0,23.6,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,65.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1438.txt,ai,52.6,89.8,0,0,37.7,52.5,85.7,51.4,48.0,20.0,0.0,55.0,20.0,33.8,59.0,27.8,28.0,4.9,4.0,55.0,33.4,0.0,75.2,50.0,60.0,4.1,58.5,20.0,47.6,50.0,45.0,27.8,50.0,50.0,0.0,27.8,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1439.txt,ai,56.2,89.0,0,0,29.9,53.7,95.0,52.7,60.0,30.0,0.0,55.0,20.0,25.9,55.0,20.0,38.0,7.5,25.0,55.0,46.4,0.0,74.8,50.0,58.3,18.7,52.9,0.0,47.0,50.0,45.0,20.0,50.0,50.0,0.0,27.2,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_144.txt,ai,49.2,83.1,0,0,30.8,42.0,90.5,25.2,0.0,0.0,0.0,40.0,50.0,37.1,42.0,45.4,38.0,7.0,38.0,32.0,39.8,0.0,18.0,50.0,50.0,46.7,9.1,28.0,50.0,50.0,55.0,45.4,50.0,50.0,0.0,33.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,35.0,30.0,50.0,30.0,42.0,28.0,30.0,50.0,50.0,50
ai_1440.txt,ai,53.3,88.6,0,0,33.5,58.3,86.3,51.3,60.0,40.0,0.0,55.0,40.0,26.5,68.0,20.6,28.0,7.1,25.0,42.0,62.5,0.0,72.8,50.0,60.0,11.9,58.5,20.0,47.2,50.0,45.0,20.6,50.0,50.0,0.0,29.5,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1441.txt,ai,51.9,89.7,0,0,43.3,54.8,95.0,51.9,24.0,10.0,0.0,55.0,40.0,24.4,55.0,20.5,38.0,2.1,25.0,55.0,49.0,0.0,69.7,50.0,60.0,17.7,63.3,20.0,46.4,50.0,45.0,20.5,50.0,50.0,0.0,26.4,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1442.txt,ai,51.3,89.7,0,0,48.0,51.0,95.0,49.6,24.0,10.0,0.0,55.0,40.0,28.6,57.0,25.4,28.0,2.7,25.0,42.0,65.0,0.0,63.4,50.0,51.7,17.8,54.0,20.0,48.1,50.0,45.0,25.4,50.0,50.0,0.0,25.8,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1443.txt,ai,52.7,90.0,0,0,30.3,54.7,85.2,51.5,48.0,30.0,0.0,55.0,30.0,29.3,47.0,27.0,38.0,4.4,4.0,55.0,48.3,0.0,75.6,50.0,60.0,7.3,63.1,20.0,47.8,50.0,45.0,27.0,50.0,50.0,0.0,29.9,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1444.txt,ai,55.3,88.9,0,0,40.9,49.4,95.0,47.4,36.0,10.0,0.0,55.0,40.0,27.1,70.0,20.0,38.0,8.5,25.0,42.0,35.0,0.0,76.0,50.0,75.0,4.7,61.7,20.0,46.8,50.0,55.0,20.0,50.0,50.0,0.0,27.7,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1445.txt,ai,44.0,87.5,0,0,46.5,43.8,65.0,47.2,36.0,30.0,0.0,55.0,40.0,28.4,68.0,24.4,9.6,10.5,25.0,42.0,34.3,0.0,70.8,50.0,73.1,4.4,50.0,20.0,47.1,50.0,45.0,24.4,50.0,50.0,0.0,28.6,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1446.txt,ai,52.5,89.7,0,0,44.7,51.2,87.7,51.1,36.0,0.0,0.0,55.0,20.0,32.0,50.0,27.9,0.0,12.3,4.0,55.0,49.6,0.0,74.2,50.0,60.0,4.1,57.2,28.0,48.0,45.0,55.0,27.9,50.0,50.0,0.0,26.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1447.txt,ai,53.6,90.0,0,0,51.0,53.7,85.1,52.3,48.0,0.0,0.0,55.0,40.0,29.5,53.0,23.3,8.8,2.1,25.0,55.0,35.0,0.0,74.9,50.0,60.0,17.3,52.5,0.0,46.7,50.0,55.0,23.3,50.0,50.0,0.0,26.0,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1448.txt,ai,54.6,89.8,0,0,52.4,52.8,95.0,53.0,36.0,10.0,0.0,55.0,20.0,30.8,72.0,24.2,10.4,4.2,25.0,42.0,46.4,0.0,71.3,50.0,60.0,0.0,53.8,0.0,47.4,50.0,45.0,24.2,50.0,50.0,0.0,26.4,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1449.txt,ai,55.5,96.9,0,0,38.8,48.3,95.0,49.9,60.0,20.0,0.0,55.0,40.0,26.9,58.0,23.0,0.0,6.3,25.0,42.0,48.3,0.0,74.2,50.0,60.0,7.0,53.8,20.0,47.4,50.0,32.0,23.0,50.0,50.0,0.0,30.0,50.0,55.0,35.0,0.0,50.0,50.0,50.0,50.0,50.0,25.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_145.txt,ai,46.5,86.4,0,0,0.0,61.0,89.1,39.2,0.0,50.0,0.0,65.0,40.0,27.9,84.0,22.6,50.0,0.0,50.0,42.0,22.3,0.0,30.4,50.0,50.0,44.8,45.0,12.0,50.0,50.0,32.0,22.6,50.0,50.0,70.0,20.9,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,35.0,60.0,62.0,30.0,42.0,28.0,50.0,50.0,50.0,50
ai_1450.txt,ai,54.5,88.9,0,0,47.1,47.2,95.0,51.5,48.0,0.0,0.0,55.0,40.0,21.8,62.0,22.1,38.0,5.0,25.0,55.0,35.0,0.0,68.0,50.0,60.0,20.7,56.9,12.0,46.3,50.0,32.0,22.1,50.0,50.0,0.0,28.5,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1451.txt,ai,51.6,97.0,0,0,44.5,53.8,85.8,50.4,36.0,40.0,0.0,55.0,30.0,26.2,70.0,23.0,50.0,7.6,25.0,42.0,32.7,0.0,74.9,50.0,73.1,0.0,59.2,12.0,46.6,50.0,45.0,23.0,50.0,50.0,0.0,29.9,50.0,55.0,35.0,0.0,35.0,50.0,50.0,50.0,25.0,25.0,50.0,40.0,25.0,0.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1452.txt,ai,52.6,89.8,0,0,28.1,50.1,95.0,50.5,48.0,30.0,0.0,55.0,40.0,29.3,60.0,22.8,28.0,4.0,25.0,55.0,45.0,0.0,63.9,50.0,52.9,13.5,62.2,12.0,47.8,50.0,45.0,22.8,50.0,50.0,0.0,29.4,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,25.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1453.txt,ai,49.0,88.8,0,0,48.3,60.3,86.3,54.3,36.0,50.0,0.0,55.0,40.0,24.9,57.0,25.3,0.0,8.1,25.0,55.0,40.0,0.0,69.6,50.0,60.0,17.0,55.6,20.0,47.0,50.0,32.0,25.3,50.0,50.0,0.0,26.7,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,30.0,99.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1454.txt,ai,52.0,89.8,0,0,41.1,55.2,86.1,51.5,36.0,30.0,0.0,55.0,40.0,32.0,55.0,22.9,38.0,4.8,25.0,55.0,33.7,0.0,81.4,50.0,60.0,8.1,58.5,12.0,47.4,50.0,55.0,22.9,50.0,50.0,0.0,26.3,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1455.txt,ai,53.5,89.6,0,0,40.8,52.4,90.0,51.3,48.0,40.0,0.0,55.0,40.0,30.1,78.0,25.1,4.0,6.3,25.0,55.0,62.3,0.0,73.4,50.0,60.0,14.0,57.2,12.0,47.6,50.0,32.0,25.1,50.0,50.0,0.0,28.9,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1456.txt,ai,54.1,89.0,0,0,47.1,51.0,85.3,52.0,60.0,0.0,0.0,55.0,40.0,33.4,57.0,21.3,38.0,11.9,25.0,55.0,50.0,0.0,75.2,50.0,57.7,4.0,54.3,40.0,48.4,50.0,45.0,21.3,50.0,50.0,0.0,29.4,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,90.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1457.txt,ai,55.7,89.8,0,0,33.8,53.1,95.0,53.4,36.0,20.0,0.0,55.0,20.0,28.3,79.0,19.9,38.0,2.5,25.0,42.0,45.0,0.0,73.4,50.0,60.0,4.1,63.1,4.0,47.5,50.0,45.0,19.9,50.0,50.0,0.0,26.1,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,70.0,65.0,42.0,45.0,62.0,28.0,50.0,50
ai_1458.txt,ai,56.4,88.8,0,0,46.3,49.1,95.0,51.7,72.0,20.0,0.0,55.0,30.0,19.1,58.0,24.5,38.0,14.2,4.0,42.0,33.5,0.0,70.0,50.0,60.0,15.8,54.3,20.0,46.1,50.0,45.0,24.5,50.0,50.0,0.0,30.3,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,40.0,25.0,0.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1459.txt,ai,43.8,88.7,0,0,51.4,48.0,80.0,50.9,24.0,70.0,0.0,55.0,40.0,31.2,66.0,26.8,38.0,2.7,25.0,42.0,49.4,0.0,70.9,50.0,57.7,13.4,56.7,12.0,48.1,50.0,45.0,26.8,50.0,50.0,0.0,26.6,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,50.0,28.0,50.0,50
ai_146.txt,ai,46.8,86.9,0,0,50.6,38.3,85.0,45.5,12.0,20.0,0.0,65.0,70.0,25.9,78.0,25.6,28.0,0.0,50.0,32.0,65.0,0.0,50.8,50.0,50.0,0.0,30.0,40.0,50.0,50.0,55.0,25.6,50.0,50.0,0.0,31.0,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,0.0,60.0,62.0,65.0,42.0,28.0,62.0,50.0,50.0,50
ai_1460.txt,ai,52.8,89.7,0,0,47.0,50.4,95.0,49.2,60.0,30.0,0.0,55.0,40.0,27.6,44.0,24.7,1.6,4.2,25.0,55.0,48.8,0.0,68.9,50.0,60.0,17.4,57.2,12.0,47.5,50.0,45.0,24.7,50.0,50.0,0.0,27.2,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1461.txt,ai,54.3,88.6,0,0,33.7,50.9,85.8,53.8,60.0,0.0,0.0,55.0,40.0,27.3,65.0,23.5,50.0,2.5,25.0,55.0,61.4,0.0,76.7,50.0,60.0,16.6,63.1,0.0,46.9,50.0,32.0,23.5,50.0,50.0,0.0,27.2,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
ai_1462.txt,ai,55.4,89.9,0,0,37.3,49.4,95.0,49.7,48.0,20.0,0.0,55.0,20.0,26.7,64.0,23.1,50.0,5.9,0.0,42.0,29.3,0.0,79.3,50.0,60.0,13.2,56.1,4.0,46.8,45.0,45.0,23.1,50.0,50.0,0.0,27.3,50.0,55.0,50.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,45.0,40.0,25.0,0.0,45.0,99.0,65.0,42.0,28.0,62.0,28.0,50.0,50
